WKT,nama,deskripsi
"LINESTRING (106.7890336 -6.3660176, 106.787317 -6.3796656, 106.7821672 -6.3878543, 106.7835405 -6.3953604, 106.7728974 -6.3953604, 106.7856004 -6.4049136, 106.7886903 -6.4049136, 106.7965867 -6.4206076, 106.7972734 -6.440395, 106.79899 -6.4496062, 106.8031098 -6.4509708, 106.8048265 -6.4421008, 106.8151261 -6.4113959, 106.8178727 -6.40969, 106.821306 -6.4127606, 106.821306 -6.4182194, 106.8267991 -6.4185606, 106.8302323 -6.4229958, 106.8247392 -6.4397127, 106.829889 -6.4458535, 106.8343522 -6.442442, 106.8333223 -6.4386892, 106.8384721 -6.4390304, 106.842592 -6.4410773, 106.8446519 -6.4369835, 106.8525483 -6.4363011, 106.8570115 -6.4284544, 106.8597581 -6.4144665, 106.861818 -6.4086665, 106.8621614 -6.3994546, 106.8652513 -6.396384, 106.8676545 -6.3868307, 106.8755509 -6.3868307, 106.8741777 -6.3960428, 106.8813874 -6.4028665, 106.8872239 -6.4035488, 106.8913438 -6.4073018, 106.8868806 -6.4151489, 106.8879106 -6.42129, 106.8879106 -6.4315249, 106.8837907 -6.4349365, 106.8940904 -6.4322072, 106.8988969 -6.4141253, 106.8954637 -6.3861483, 106.8853355 -6.3842718, 106.8885112 -6.3765097, 106.8772674 -6.3714769, 106.8693711 -6.3725004, 106.8460252 -6.3711356, 106.8395021 -6.3694296, 106.8274858 -6.3639703, 106.8127229 -6.3677236, 106.7890336 -6.3660176)",depok,
